embedding,configuration,uq_method,space,num_folds,accuracy,kappa,error_auroc_confidence_complement,error_auroc_total_uncertainty,error_auroc_epistemic,error_auprc_confidence_complement,error_auprc_total_uncertainty,error_auprc_epistemic,error_auprc_total_uncertainty_lift,error_auprc_epistemic_lift,aurc,ece,source
e5-mistral,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.6070652173913044,0.4881102768503345,0.6384494131311518,0.638465510388303,0.6630101127922426,0.5215078977044121,0.5150158947777819,0.4924953102242649,1.3106905205962913,1.253376723115695,0.2648824669954905,0.1544281559093168,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca016\tabicl\summary.csv
e5-small,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,11.0,0.6554347826086957,0.518753501572234,0.6855300260003871,0.6895575259814533,0.6358771658512395,0.516683792136735,0.5491967838391252,0.5020142665519051,1.593883410511026,1.4569499218541095,0.2378478020099022,0.149206885776442,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\deep_ensemble\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,11.0,0.6293478260869565,0.487823628243787,0.6895344891333527,0.6893021694502223,0.6216157635464077,0.5667535086948831,0.5723758356807351,0.5044645937082621,1.5442397912794026,1.3610188451953111,0.2513943450450103,0.1301018900197484,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\laplace\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,11.0,0.6472826086956521,0.508226401405964,0.6835006772674876,0.6874109707710274,0.6528060506343131,0.5274507813621845,0.5398951280888561,0.4841745875937128,1.5306733985878198,1.3726983685245477,0.2403894903562636,0.1240499890530886,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\mc_dropout\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,11.0,0.653804347826087,0.5167834719554741,0.7015258817895085,0.7037562565431292,0.6710724181368376,0.5461019224606812,0.5696340010737572,0.5366108484836978,1.6454106153464887,1.5500219171271648,0.2321463255181819,0.1341978816072577,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\subsample_ensemble\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.6559782608695652,0.5492391727537232,0.6155221450438529,0.6130471145804294,0.5532969211982237,0.4359692254385288,0.428773448332297,0.3783664582160614,1.2463556791965664,1.0998329907070348,0.2529515278188411,0.1365112959712648,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\tabicl\summary.csv
e5-small,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.6293478260869565,0.5181574113324855,0.6715377914191218,0.6851343959400119,0.620909496097529,0.501086500437486,0.5127473995538178,0.4365526994063242,1.3833654181510624,1.1777961391607572,0.2277918720996394,0.2045921868100732,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\tabicl\summary.csv
e5-small,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.591304347826087,0.463225133701042,0.6135305851063829,0.6043846311795995,0.6368018617021277,0.5205709729338996,0.5034572709389457,0.5005894938608182,1.2318635352761438,1.224846633914768,0.3108752415205678,0.1857063886482949,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca016\tabicl\summary.csv
gte-base,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,11.0,0.6527173913043478,0.5131726528108367,0.7019789194971847,0.7039195447286879,0.6582596637095866,0.5452989184270802,0.5661829646545724,0.5176714560162928,1.630323403700177,1.490634552535178,0.2348429893959774,0.1447663520341333,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\deep_ensemble\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,11.0,0.6413043478260869,0.4952514257899254,0.6653171545968156,0.6657971287255043,0.5893601411417013,0.4920052934560867,0.5337027965838805,0.4761968731759016,1.487898705627788,1.3275791615813013,0.2558748432939179,0.1471504475597453,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\laplace\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,11.0,0.6451086956521739,0.5023143032364521,0.6842374834056025,0.6909902809117736,0.6594697140609508,0.5121588861529967,0.5424606595959854,0.5003079588750678,1.5285262077436648,1.4097498381778326,0.240608214055891,0.1304787425405305,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\mc_dropout\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,11.0,0.6510869565217391,0.5103365144296849,0.7154941517274378,0.7140491851271124,0.696829579765052,0.5711015233162381,0.5821362779117233,0.5714828752335993,1.6684279616161537,1.6378948449062658,0.2279148155526113,0.1379933346224867,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\subsample_ensemble\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.6396739130434783,0.5259598679284214,0.6341607814944814,0.6317413574148043,0.5873562025293746,0.5048501099116215,0.4851513169650374,0.4384842154459036,1.3464229611096061,1.216909436531618,0.2639644366512074,0.1469430476354589,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\tabicl\summary.csv
gte-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.6222826086956522,0.5091627055774592,0.6638974584524521,0.6804410794508498,0.6122936759762496,0.5169010248561655,0.5263353085075592,0.4351633392313226,1.3934632628113799,1.1520871139361637,0.2461146355995784,0.2089202256115813,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\tabicl\summary.csv
gte-base,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.5510869565217391,0.4094601236767309,0.634795669345865,0.6210785086274004,0.6279400738331637,0.5692600541891866,0.5449159814476549,0.5541993918255131,1.2138564235637832,1.2345361754950899,0.3297033820475907,0.2061739458686111,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca016\tabicl\summary.csv
gte-large,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,11.0,0.6570652173913043,0.5192270832921029,0.6908343262824117,0.6976641188633729,0.6525567083597437,0.5142780534321524,0.5525841180005899,0.5076011477145452,1.6113387910001353,1.480168164492493,0.2325537105394376,0.1430772017201651,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\deep_ensemble\fold_metrics.csv
gte-large,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,11.0,0.6445652173913043,0.5027184321635799,0.6743106373542501,0.6809688177198544,0.6167469764569415,0.5280773901382142,0.5641225440685947,0.491630606014769,1.587133763128768,1.3831809098886467,0.2465155054799779,0.1417799201996429,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\laplace\fold_metrics.csv
gte-large,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,11.0,0.6527173913043478,0.5113937942040517,0.6870969549371351,0.687060013353511,0.6609849881012765,0.5040557410460698,0.5294950150028996,0.4884684988485265,1.5246804813855013,1.4065446602211091,0.2346318701230099,0.1307168965268394,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\mc_dropout\fold_metrics.csv
gte-large,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,11.0,0.657608695652174,0.5207143850359672,0.7047842056932965,0.7106686697106865,0.6792609236903783,0.5452855202029214,0.5719725094671053,0.532261340742922,1.6705228847928157,1.5545410586777406,0.2260002215276751,0.1349076153143592,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\subsample_ensemble\fold_metrics.csv
gte-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.6445652173913043,0.5323562775503732,0.6237835914414345,0.6277170970187355,0.6113693911124176,0.45739038845406266,0.4581497648677378,0.4292176144388635,1.288984047945929,1.2075847256383927,0.25897224383634,0.1472945999491676,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\tabicl\summary.csv
gte-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.6168478260869565,0.5007499142707704,0.6903677320586122,0.7076939419501984,0.6374905489424189,0.5283006193033148,0.5492947672855752,0.4661114703777693,1.4336203855396574,1.2165178801348873,0.2291949859445833,0.2137428975686948,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\tabicl\summary.csv
gte-large,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.6119565217391304,0.4871806882402401,0.6358344403480753,0.633943808429233,0.6569572766939813,0.4990611655388916,0.4980243195600028,0.5090593308527896,1.2834240167932844,1.3118615809091496,0.2709334868577864,0.1582566200041693,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca016\tabicl\summary.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,11.0,0.5391304347826087,0.3655058355277419,0.571459648889227,0.5875016635122475,0.5672163731762159,0.5409750737827491,0.5637210592012638,0.5259088009079864,1.223168336002742,1.1411228698946876,0.3805008138801206,0.2572526866975038,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\deep_ensemble\fold_metrics.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,11.0,0.5282608695652173,0.3568335507894427,0.5743786861618403,0.6210915907125484,0.6279568016810283,0.5407751204202481,0.5883315741092259,0.5925542901468275,1.2471544888951331,1.256105868514012,0.3646302170850232,0.2211493148427942,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\laplace\fold_metrics.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,11.0,0.5320652173913043,0.3589807533273816,0.5783408607469994,0.608044033621776,0.5990788180355521,0.5427759357361321,0.5740255797713456,0.5576441767953533,1.2267213319155352,1.1917134556369917,0.3677143457546113,0.2940145273085521,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\mc_dropout\fold_metrics.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,Subsample Ensemble,classification_head,11.0,0.5559782608695653,0.3923881972845565,0.6257497388701243,0.6521341863994483,0.6518298349121374,0.5611205629885905,0.5928030219126871,0.5729841072707875,1.3350765732182917,1.290441563498469,0.3294425654454757,0.2123839897630007,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\subsample_ensemble\fold_metrics.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,TabICLv2: encoder input,encoder_input,,0.5358695652173913,0.3868191242068229,0.5541931300502112,0.5561799620922422,0.5628387590197187,0.5294659242498369,0.523427446013177,0.5229537048050087,1.1277593684593041,1.126738661406576,0.4138957951858374,0.2233752598231948,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\tabicl\summary.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,TabICLv2: hidden,hidden,,0.4869565217391304,0.3334924495272946,0.6202271394521791,0.6201703900575061,0.6147874735169492,0.6111216306940069,0.6094870355571875,0.5995760332326773,1.1879832048996026,1.16866514952132,0.4082678329626649,0.4310940384891833,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\tabicl\summary.csv
gte-modernbert,Embeddings + XYZ + depth: PCA 16,TabICLv2: model input,model_input,,0.5956521739130435,0.4693194491770335,0.6046437190958324,0.5925959991366454,0.5876991601915078,0.5042610162196546,0.4858261874656837,0.4898285559146232,1.2015056249151317,1.2114039554877778,0.3112804491683619,0.1658065939312807,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-modernbert\full_pca016\tabicl\summary.csv
labse,Embeddings + XYZ + depth: PCA 16,Deep Ensemble,classification_head,11.0,0.6733695652173913,0.5436522719226144,0.6951166941296387,0.7023526087560689,0.6567787268079787,0.5272547630471052,0.5462230580719329,0.4895194042474899,1.6722968832817915,1.4986950146678562,0.2144808118124941,0.1435801548802334,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\labse\full_pca016\deep_ensemble\fold_metrics.csv
labse,Embeddings + XYZ + depth: PCA 16,LLLA,classification_head,11.0,0.6690217391304348,0.5373285291301586,0.6736309807264176,0.6881568134300475,0.6529446923886651,0.4806044130333358,0.526684841775028,0.4911146232241433,1.5912973873005773,1.4838274330581671,0.2178972071324134,0.132828657304787,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\labse\full_pca016\laplace\fold_metrics.csv
labse,Embeddings + XYZ + depth: PCA 16,MC dropout,classification_head,11.0,0.6614130434782609,0.5305080651875166,0.6916502569932906,0.7009647197492765,0.6698796058698379,0.5225137082224229,0.5474644333142751,0.4981660132488302,1.6169094017628671,1.4713089315856303,0.2221260423341216,0.121442866212,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\labse\full_pca016\mc_dropout\fold_metrics.csv
